"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,
"Belarus","913","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","4.37355160001972","6.19237785337475","7.59980285855101","10.2759980285855","12.0847708230655","13.3172270979193","15.0961064563825","16.3471489823074","18.2396136218028","20.1468631412942",,,
"Austria","122","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","96.3429401792202","89.4042140954226","91.3780576410753","92.2037346508755","94.1291869505195","96.5593247023774","97.5521129831276","98.8807326113816","101.126726435668","103.318752953436","105.657268178018","105.948067998691",
"Canada","156","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","5.33215447060596","5.79028339991928","6.10930212866099","6.35409209425183","6.61724680568889","6.66376349726343","6.81486026847719","6.55412486487616","6.49914059587552","7.14795497008306","7.25704375978033","7.30553988503889",
"Central African Republic","626","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","0","0","0","0","0.00481556390253299","0.012841503740088","0.0272881954476869","0.0385245112202639","0.0385245112202639","0.0481556390253299",,,
"Brunei Darussalam","516","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","17.0777988614801","21.6318785578748","23.719165085389","30.550284629981","37.7609108159393","44.2125237191651","44.7817836812144","44.9715370018975","52.561669829222","47.8178368121442","48.0075901328273","47.6280834914611",
"Brazil","223","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","16.685171581237","17.5631181100101","17.6516545547215","18.3248904660606","19.057948299502","19.8129009564329","20.9281012282637","20.8017573287837","20.9543032301445","23.4391862304293","23.860691493562",,
"Antigua and Barbuda","311","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","70.4545454545455","88.6363636363636","88.6363636363636","86.3636363636364","97.7272727272727","102.272727272727","109.090909090909","113.636363636364","118.181818181818","127.272727272727","125","122.727272727273",
"Costa Rica","238","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","15.1390520955738","17.0779475127301","19.3301997649824","22.6792009400705","24.6964355660008","27.5949862906385","29.3576184880533","35.7814336075206","37.7790834312573","51.0967489228359","57.3443008225617",,
"Comoros","632","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","1.07469102632993","1.07469102632993","1.07469102632993","1.07469102632993","2.14938205265986","3.22407307898979","4.29876410531972","15.583019881784","12.8962923159592","13.9709833422891","14.5083288554541",,
"Chad","628","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","0","0.00317662007623888","0.00317662007623888","0.0039707750952986","0.0127064803049555","0.0158831003811944","0.0206480304955527","0.0238246505717916","0.0206480304955527","0.0230304955527319","0.0508259212198221",,
"Cameroon","622","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","0.065579319244357","0.124812252755389","0.14808233377758","0.196737957733071","0.277125510355186","0.361743986799518","0.435785153688308","0.583867487465888","0.662139578176895","0.833491992976667","0.973112479109814",,
"Bulgaria","918","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","16.1180581095991","20.9775405007364","33.1952499309583","40.6500322253936","47.794862351533","52.1370670596905","53.3621960206338","54.8544583640383","54.0162122328666","53.9885777450258","52.0265291083272","66.7280766396463",
"Burundi","618","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","0.0778816199376947","0.0778816199376947","0.0778816199376947","0.0778816199376947","0.116822429906542","0.506230529595016","0.973520249221184","1.36292834890966","1.94704049844237","3.15420560747664","3.15420560747664",,
"Bhutan","514","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","0.0524700264973634","0.0524700264973634","0.0524700264973634","0.262350132486817","0.393525198730225","0.524700264973634","1.10187055644463","1.88892095390508","1.07563554319595","2.80714641760894","3.22690662958785",,
"Belgium","124","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","239.002642007926","239.630118890357","240.02642007926","252.443857331572","257.265521796565","258.817701453104","274.43857331572","282.628797886394","286.789960369881","287.351387054161","288.705416116248","288.210039630119",
"Australia","193","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","2.80514949949885","3.05533499082306","3.2042487275946","3.34287908569048","3.33988519063301","3.52863074860393","3.74419119274176","3.92512658969319","3.97159704775913","3.9220025252854","3.97589263631985",,
"Angola","614","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","0.0681799951872945","0.120317638565814","0.260688216892596","0.391433384134114","0.57511831234459","0.798107002486565","1.03392957407556","1.30664955482474","1.61546482714366","1.87214245608406","2.07668244164595",,
"Albania","914","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","3.39416058394161","7.48175182481752","11.2773722627737","15.8029197080292","23.4306569343066","27.043795620438","28.1386861313869","29.3795620437956","30.036496350365","30","29.5985401459854","30.1459854014599",
"Croatia","960","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value",,"41.2258756254467","47.1944245889921","53.5203716940672","59.7212294496069","64.349535382416","67.7984274481773","71.0328806290207","72.9628305932809","73.6776268763402","75.4467476769121","78.9492494639028",
"Cyprus","423","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","48.1601731601732","50.8658008658009","58.6580086580087","59.0909090909091","62.987012987013","67.8571428571428","70.995670995671","70.1298701298701","64.8268398268398","54.2207792207792","55.1948051948052","53.4632034632035",
"Czech Republic","935","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","35.5940978514108","38.8946414703598","42.4724919093851","43.4563106796116","44.0906148867314","46.252427184466","48.4464008285862","50.94510616261","53.1658681859381","56.9597306746083","57.516509128577",,
"Chile","228","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","5.38107304056853","6.4718129145753","7.2518734903138","8.31705965580499","9.48984038346702","10.1703759891975","11.0284426225099","11.7264623445931","12.4244820666764","11.9107180323106","10.7096937320788",,
"Belize","339","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","2.0604997807979","2.23586146427006","2.45506356861026","2.67426567295046","2.89346777729066","3.11266988163086","3.37571240683911","3.63875493204735","3.68259535291539","4.03331871985971","4.20868040333187","4.29636124506795",
"Cabo Verde","624","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","9.18114143920596","10.9181141439206","14.8883374689826","21.0918114143921","27.0471464019851","30.272952853598","34.9875930521092","37.4689826302729","40.1985111662531","40.4466501240695","42.4317617866005",,
"Cambodia","522","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value",,"0.00566508044414231","0.362565148425108","0.668479492408792","1.9147971901201","2.30002266032178","2.8382053025153","3.33106730115568","4.05619759800589","4.9002945841831","6.4411964649898",,
"Algeria","612","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","0.121759721884001","0.148210971810525","0.241000277108333","0.38417291559952","0.443373332101741","0.573950137294583","0.650784720414487","0.681014720330515","0.70494680359737","0.751551386801246","0.879189164224475",,
"Bosnia and Herzegovina","963","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value",,"7.75390625","9.609375","12.79296875","17.59765625","26.46484375","21.4453125","23.4765625","25.078125","26.71875","27.8515625","29.47265625",
"Botswana","616","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","0.307024509025462","0.337021156458984","0.409366012033949","0.70403896035149","0.652868208847247","0.638752139466766","0.689922890971009","0.647574682829566","0.645810174157006","0.688158382298449","0.726977573094772","0.827554567430699",
"Bolivia","218","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value",,,,"0.744022893012093","0.828025477707006","0.991415120465245","1.20280624019201","1.50373857657159","1.75020769869842","2.0197544539832","2.27637773469953",,
"Bangladesh","513","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","0.883460090650688","1.4135361450411","2.53514634708458","3.73357916570638","6.26872551279097","9.73342552047323","16.2940769762618","29.1695475147884","46.9923945609587","52.0473227318122","79.3116693554583",,
"Aruba","314","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value",,,,,,,,"500","544.444444444444","572.222222222222","550","561.111111111111",
"Colombia","233","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value",,,,"7.06624605678233","7.76385759351059","8.33889139251915","10.3614240648941","9.81433077963046","11.0689499774673","12.3289770166742","13.0004506534475",,
"Argentina","213","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","2.23664353653501","2.38280550592139","2.69011104655624","3.06099704387417","3.58389148935393","4.0647643686351","4.67937544990481","5.37401020941356","5.82967014897559","6.51224654600996","6.89884495503692","7.18641862980462",
"Barbados","316","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value",,,"155.813953488372","165.116279069767","190.697674418605","193.023255813953","193.023255813953","172.093023255814","193.023255813953","197.674418604651","230.232558139535",,
"Cote d'Ivoire","662","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value",,,,,,,"1.34276729559748","1.66981132075472","1.66037735849057","2.20440251572327",,,
"Benin","638","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value",,,,,,,"1.15289109613338","1.35686413621852","1.74707343029443","2.25257183398368","2.34125576445548",,
"Burkina Faso","748","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value",,,,,,,"0.413011695906433","0.701754385964912","0.752923976608187","0.89546783625731",,,
"Guyana","336","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","0.248920497840996","0.269240538481077","0.294640589281179","0.3251206502413","0.345440690881382","0.355600711201422","0.375920751841504","0.396240792481585","0.426720853441707","0.426720853441707","0.441960883921768","0.462280924561849",
"Honduras","268","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","1.68022164625972","2.32371078738046","3.10126016623469","4.42398784520511","5.78246492090446","7.03369380641702","7.5520600589865","10.224327464474","10.7695057645902","11.645365984449","11.8687997140048",,
"France","132","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","79.8332986343199","87.3463170890283","87.3262278196203","95.2742733163366","97.3889476346755","100.307365260603","102.716246893018","106.235515206636","106.903157821686","107.064652629772","106.909417649669","106.405360537807",
"Gabon","646","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value",,"0.178522916909225","0.197927581790662","0.221213179648387","0.236736911553537","0.283308107268987","0.353164900842162","0.41914076143905","0.504521286917375","0.57437808049055",,,
"Fiji","819","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","5.85659551176793","6.07553366174056","6.6776135741653","7.22495894909688","8.42911877394636","8.97646414887794","11.056376573618","12.2605363984674","12.4247400109469","14.176245210728","15.3804050355774",,
"El Salvador","253","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","38.5135135135135","43.2915057915058","46.2355212355212","49.6621621621622","55.3088803088803","58.6872586872587","59.7007722007722","60.5694980694981","64.1891891891892","71.042471042471","72.1042471042471",,
"Estonia","939","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","18.3769757018165","19.8395848077377","21.656050955414","23.5904694503421","24.0150979004482","23.7320122670441","23.6376503892427","23.2837933474876","22.0334984666195","20.8539749941024","20.0047180938901","18.895966029724",
"Egypt","469","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","1.29388718669948","1.67763323120197","2.28138028027525","2.8539856346376","3.4808378120448","4.22221106032448","4.84303581294892","5.28203325129338","6.02642021196444","6.51765533175951","7.3233211110553",,
"Denmark","128","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","69.3613009662974","70.7282583078011","72.8729672401603","73.8392646712232","72.660853169927","69.4320056563752","67.7350930945086","65.8732029224605","63.7756304501532","61.4423756775866","59.5804855055385","58.802733914683",
"Djibouti","611","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","0.172562553925798","0.172562553925798","0.215703192407248","0.215703192407248","0.258843830888697","0.517687661777394","0.690250215703192","0.776531492666091","1.03537532355479","1.33735979292494","1.85504745470233",,
"Hungary","944","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","36.7775050212006","39.4040843655842","42.5175761633746","47.8294833165941","51.5902243053231","52.4467027504695","53.3193416547001","54.2030266210096","52.8554070473876","53.3524798409367","53.9047829448802",,
"Grenada","328","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","73.5294117647059","79.4117647058823","82.3529411764706","91.1764705882353","100","105.882352941176","114.705882352941","111.764705882353","102.941176470588","108.823529411765","108.823529411765","111.764705882353",
"Georgia","915","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","0.978558065908764","2.66225356166355","6.28867462944309","12.0448985465535","19.1826162037703","19.6431141171392","21.5858396891639","22.5643977550727","27.8169520794359","29.7165059720823","30.9109224348827","30.4648150813067",
"Equatorial Guinea","642","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","0","0","0","0.142602495543672","0.463458110516934","0.463458110516934","0.606060606060606","1.17647058823529","1.3903743315508","1.63992869875223","1.74688057040998",,
"Dominican Republic","243","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","23.841059602649","30.6705298013245","31.8501655629139","34.7682119205298","36.1548013245033","38.0380794701987","40.0041390728477","42.9014900662252","45.4056291390728","48.8617549668874","51.0140728476821","55.4014900662252",
"Dominica","321","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","14.6666666666667","16","16","13.3333333333333","16","26.6666666666667","36","34.6666666666667","34.6666666666667","37.3333333333333","36",,
"Greece","174","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value",,"48.3708301008534","51.722265321955","55.9658650116369","58.7897595034911","58.7509697439876","57.610550814585","54.7323506594259","53.2040341349884","45.0737005430566","42.8704422032583","42.0868890612878",
"Ethiopia","644","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","0.008","0.008","0.013","0.018","0.031","0.046","0.145","0.16","0.241",,,,
"Ecuador","248","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","1.11129006281205","1.84409727814463","3.08423256563054","8.97084876791754","10.5854404896119","12.2322435174746","14.5997745208568","17.3417619584474","18.0262522145273","18.0101465614431",,,
"Kuwait","443","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","27.5533108866442","33.1649831649832","40.1234567901235","49.6071829405163","57.5757575757576","62.6262626262626","64.6464646464647","69.4725028058361","80.1346801346801","82.7721661054994","91.5824915824916","95.8473625140292",
"Jamaica","343","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","30.7479224376731","34.0720221606648","38.4118190212373","39.0581717451524","41.9205909510619","45.33702677747","47.3684210526316","50.415512465374","52.1698984302862","54.1089566020314","59.8337950138504","61.7728531855956",
"Italy","136","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","124.99830012919","127.62290065955","135.738083905623","149.044672604882","170.401849459441","184.578772013327","173.179438362684","176.280002719793","172.880261100156","162.92581763786","164.622288706058","171.472768069627",
"Indonesia","536","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","7.3858586750719","8.16474108094084","9.36204507692223","10.4053390153292","12.0955855970236","13.2172645826548","12.389253520427","15.9071965201455","35.1468615620705","42.0276334891834","50.0510606821707",,
"India","534","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value",,"5.93369411305702","7.2390260965495","9.11075309684211","11.7970933576394","14.9031847947827","20.7968545568901","25.8109976153559","32.6655881393386","38.9645464971966","54.9006286177473",,
"Kyrgyz Republic","917","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","0.109489051094891","0.177267987486966","0.224191866527633","0.453597497393118","0.907194994786236","1.64233576642336","1.45985401459854","2.39833159541189","3.18039624608968","4.26485922836288","5.20333680917623","6.44421272158498",
"Kenya","664","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","0.562251818533225","0.567522929331975","1.08409178760938","1.77812137611133","2.32807393611414","2.90789612397653","3.67396422672805","3.87426643708051","4.18350493727378","4.36975085216291","4.59113750571037",,
"Japan","158","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","374.993141289438","374.257887517147","375.766803840878","379.717421124829","381.185185185185","403.846364883402","398.535180359347","390.876548120311","388.503949967084","389.538073293834","386.956879526004","387.351876234365",
"Finland","172","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value",,,"5.48814573674","5.45233319083166","5.43599868377756","5.43928923988154","5.42612701546561","5.39998025601369","5.31771364638521","5.43617756425022","5.38681759847313","5.01826318733752",
"Israel","436","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","156.099815157116","134.334565619224","181.284658040665","195.97966728281","214.279112754159","254.343807763401","274.676524953789","289.695009242144","308.271719038817","327.68022181146","345.286506469501",,
"Iceland","176","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","2.39401496259352","2.56359102244389","2.51371571072319","2.59351620947631","2.48379052369077","2.05486284289277","2.04488778054863","1.91521197007481","1.87531172069825","1.85536159600998","1.85536159600998","1.79551122194514",
"Kazakhstan","916","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","0.416342556580361","0.626736304033782","0.839722932177649","1.61647590473016","2.30914546060673","2.57843464088602","2.81697966440716","3.00403748564655","3.2048005333926","3.3207393414083","3.41000851946513","3.38778382783272",
"Ireland","178","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","42.560603861228","42.7347946000871","44.3315430396284","47.0314994919437","49.4121062563507","49.2959790971113","47.3943968645667","46.3347365365075","44.4331543039628","44.592829147917","44.4912178835825","38.0026128610829",
"Lao People's Democratic Republic","544","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value",,,,,"0.42894280762565","0.810225303292894","1.49913344887348","1.91507798960139","2.33535528596187","3.31022530329289","3.74783362218371",,
"Jordan","439","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value",,,,"9.11151405258386","10.4827742520399","11.3426447398063","12.6041901329128","13.4827663888263","14.2374408650597","15.0934895246677","16.0396485694976",,
"Ghana","652","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value",,,,,"2.3600246110574","2.45671090797222","2.557792036565","2.71600597697108","3.74439658961062","5.69570185461897","5.88028478509273",,
"Guatemala","258","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value",,,,,"15.6028368794326","17.5438596491228","19.8581560283688","22.0884658454647","23.2642777155655","29.1153415453527","31.7935796939156","33.4173198954834",
"Latvia","941","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","14.0684288378674","14.1005852466397","15.3064505755997","18.4417004308959","20.4836323879349","21.2286908973947","21.8669665809769","19.4051446945338","20.4245738179479","18.9258723267406","17.157099212092",,
"Germany","134","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value",,,,"217.274213439642","222.967042423199","227.721522618399","236.615313997189","241.284140463622","237.017272049119","237.450507832673","248.815057095312","246.686176622482",
"Kiribati","826","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value",,,,,,,,"8.64197530864197","8.64197530864197","12.3456790123457",,,
"Iraq","433","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value",,,,,"0.262935272195167","0.467397310738626","0.886443175538773","0.902560324184933","0.944004420703629","0.686130042365076",,,
"Guinea-Bissau","654","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value",,,,,,,"0.462304409672831","0.462304409672831","0.675675675675676","1.35135135135135",,,
"Guinea","656","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","0.0162786911932281","0.0488360735796842","0.0529057463779912","0.0691844375712193","0.0976721471593684","0.12209018394921","0.170926257528895","0.2319713495035","0.288946768679798","0.358131206251017","0.459873026208693",,
"Morocco","686","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","3.86959444319964","7.01994174322205","6.18418104414071","6.99753529016357","8.1313018149227","9.28523414743446","10.1837329150795","11.2570020165808","12.2697736948241","13.2041227873628","13.968182836657","14.6291732018821",
"Mauritius","684","Geographical Outreach: Key Indicators, Number of ATMs per 1000 km2, Number","FCAK_NUM","Value","139.408866995074","154.187192118227","160.591133004926","181.28078817734","179.310344827586","188.177339901478","196.551724137931","210.837438423645","217.241379310345","221.674876847291","224.137931034483","228.571428571429",
